AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate,buse_readability,scalabrino_readability
,,,,,,,,,,,,,,,,,,,,,,,,,,1.8876404494382022,5.853932584269663,0.33707865168539325,5.280898876404494,1.1348314606741574,3.438202247191011,0.25842696629213485,3.4157303370786516,0.9775280898876404,0.02247191011235955,1.7078651685393258,2.8202247191011236,1.3820224719101124,1.8089887640449438,1.1348314606741574,1.1348314606741574,1.1348314606741574,0.9662921348314607,0.07865168539325842,,,,,0.0,,0.12359550561797752,0.0,,,0.0395505617977528,1.1348314606741574,1.1348314606741574,1.1348314606741574,0.9662921348314607,method,,,84104289f2bebd97ef45e0f0a9ab9115b7c2128b,2016-11-09 13:31:31+01:00,0.11329957587045751,0.7023066825935153
0.96,0.96,0.96,0.92,4.94,0.24,4.56,0.08,1.1,4.94,3.48,0.24,,0.18,0.08,,,,1.8,1.18,1.98,15.1,0.2,0.04,0.04,1.7,,20.76,3.64,15.7,5.86,7.14,1.46,,,,4.86,8.58,5.48,3.92,,,,,,1.18,1.18,1.18,0.92,,1.16,0.22,,22.96,22.96,0.08020000000000001,2.28,2.28,2.28,1.98,class,,,84104289f2bebd97ef45e0f0a9ab9115b7c2128b,2016-11-09 13:31:31+01:00,0.11329957587045751,0.7023066825935153
,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,35.0,4.0,84104289f2bebd97ef45e0f0a9ab9115b7c2128b,2016-11-09 13:31:31+01:00,0.11329957587045751,0.7023066825935153
,,,,,,,,,,,,,,,,,,,,,,,,,,1.8876404494382022,5.853932584269663,0.33707865168539325,5.280898876404494,1.1348314606741574,3.438202247191011,0.25842696629213485,3.4157303370786516,0.9775280898876404,0.02247191011235955,1.7078651685393258,2.8202247191011236,1.3820224719101124,1.8089887640449438,1.1348314606741574,1.1348314606741574,1.1348314606741574,0.9662921348314607,0.07865168539325842,,,,,0.0,,0.12359550561797752,0.0,,,0.0395505617977528,1.1348314606741574,1.1348314606741574,1.1348314606741574,0.9662921348314607,method,,,beba47d578b8ff6b2b573f02b58ecb3c80dfde6c,2016-11-09 13:33:07+01:00,0.11329957587045751,0.7023066825935153
0.96,0.96,0.96,0.92,4.94,0.24,4.56,0.08,1.1,4.94,3.48,0.24,,0.18,0.08,,,,1.8,1.18,1.98,15.1,0.2,0.04,0.04,1.7,,20.76,3.64,15.7,5.86,7.14,1.46,,,,4.86,8.58,5.48,3.92,,,,,,1.18,1.18,1.18,0.92,,1.16,0.22,,22.96,22.96,0.08020000000000001,2.28,2.28,2.28,1.98,class,,,beba47d578b8ff6b2b573f02b58ecb3c80dfde6c,2016-11-09 13:33:07+01:00,0.11329957587045751,0.7023066825935153
,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,35.0,4.0,beba47d578b8ff6b2b573f02b58ecb3c80dfde6c,2016-11-09 13:33:07+01:00,0.11329957587045751,0.7023066825935153
,,,,,,,,,,,,,,,,,,,,,,,,,,1.8876404494382022,5.853932584269663,0.33707865168539325,5.280898876404494,1.1348314606741574,3.438202247191011,0.25842696629213485,3.4157303370786516,0.9775280898876404,0.02247191011235955,1.7078651685393258,2.8202247191011236,1.3820224719101124,1.8089887640449438,1.1348314606741574,1.1348314606741574,1.1348314606741574,0.9662921348314607,0.07865168539325842,,,,,0.0,,0.12359550561797752,0.0,,,0.0395505617977528,1.1348314606741574,1.1348314606741574,1.1348314606741574,0.9662921348314607,method,,,11fa5585ff88ab2193b286bd97b52fbf9cacead2,2016-11-09 13:34:53+01:00,0.11329957587045751,0.7023066825935153
0.96,0.96,0.96,0.92,4.94,0.24,4.56,0.08,1.1,4.94,3.48,0.24,,0.18,0.08,,,,1.8,1.18,1.98,15.1,0.2,0.04,0.04,1.7,,20.76,3.64,15.7,5.86,7.14,1.46,,,,4.86,8.58,5.48,3.92,,,,,,1.18,1.18,1.18,0.92,,1.16,0.22,,22.96,22.96,0.08020000000000001,2.28,2.28,2.28,1.98,class,,,11fa5585ff88ab2193b286bd97b52fbf9cacead2,2016-11-09 13:34:53+01:00,0.11329957587045751,0.7023066825935153
,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,35.0,4.0,11fa5585ff88ab2193b286bd97b52fbf9cacead2,2016-11-09 13:34:53+01:00,0.11329957587045751,0.7023066825935153
,,,,,,,,,,,,,,,,,,,,,,,,,,1.8876404494382022,5.853932584269663,0.33707865168539325,5.280898876404494,1.1348314606741574,3.438202247191011,0.25842696629213485,3.4157303370786516,0.9775280898876404,0.02247191011235955,1.7078651685393258,2.8202247191011236,1.3820224719101124,1.8089887640449438,1.1348314606741574,1.1348314606741574,1.1348314606741574,0.9662921348314607,0.07865168539325842,,,,,0.0,,0.12359550561797752,0.0,,,0.0395505617977528,1.1348314606741574,1.1348314606741574,1.1348314606741574,0.9662921348314607,method,,,7cd347b28f69b39762777470073c3388c2fb983c,2016-11-09 14:08:31+01:00,0.11329957587045751,0.7023066825935153
0.96,0.96,0.96,0.92,4.94,0.24,4.56,0.08,1.1,4.94,3.48,0.24,,0.18,0.08,,,,1.8,1.18,1.98,15.1,0.2,0.04,0.04,1.7,,20.76,3.64,15.7,5.86,7.14,1.46,,,,4.86,8.58,5.48,3.92,,,,,,1.18,1.18,1.18,0.92,,1.16,0.22,,22.96,22.96,0.08020000000000001,2.28,2.28,2.28,1.98,class,,,7cd347b28f69b39762777470073c3388c2fb983c,2016-11-09 14:08:31+01:00,0.11329957587045751,0.7023066825935153
,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,35.0,4.0,7cd347b28f69b39762777470073c3388c2fb983c,2016-11-09 14:08:31+01:00,0.11329957587045751,0.7023066825935153
