Java,Classes,Packages,LOC,PL,RFC,CLOC,CBO,NOC,LCOM,WMC,DIT,Class Variables,Class Methods,NIM,NIV,Local Methods,Methods,Default Methods,Private Methods,Protected Methods,Public Methods,BLOC,Declarative Line of Code,Executable Line of Code,Statements,Declarative Statements,Executable Statements,Comment to Code Ratio,questions
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333215,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333215,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333215,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.29383471797114125,0.2874845105328377,0.0,0.3373493975903614,0.0,0.0,0.0,0.21052631578947364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407414,0.0,0.34613514827418573,0.07894736842105264,0.3478260869565217,0.03225806451612906,0.5282555282555284,0.0
0.0,0.0,0.0,0.29383471797114125,0.2874845105328377,0.0,0.3373493975903614,0.0,0.0,0.0,0.21052631578947364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407414,0.0,0.34613514827418573,0.07894736842105264,0.3478260869565217,0.03225806451612906,0.5282555282555284,0.0
0.0,0.0,0.0,0.39877568867512025,0.4064436183395291,0.0,0.4819277108433733,0.2880000000000001,0.0,0.0,0.3684210526315788,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,0.45114244044725327,0.256578947368421,0.3478260869565217,0.22580645161290328,0.5282555282555284,0.0
0.0,0.0,0.0,0.4687363358111063,0.4857496902106568,0.0,0.5783132530120482,0.48,0.0,0.0,0.47368421052631576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592592592592593,0.0,0.521147301895965,0.37500000000000006,0.3478260869565217,0.3548387096774194,0.5282555282555284,0.0
0.0,0.0,0.0,0.4687363358111063,0.4857496902106568,0.0,0.5783132530120482,0.48,0.0,0.0,0.47368421052631576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592592592592593,0.0,0.521147301895965,0.37500000000000006,0.3478260869565217,0.3548387096774194,0.5282555282555284,0.0
0.0,0.0,0.0,0.4687363358111063,0.4857496902106568,0.0,0.5783132530120482,0.48,0.0,0.0,0.47368421052631576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592592592592593,0.0,0.521147301895965,0.37500000000000006,0.3478260869565217,0.3548387096774194,0.5282555282555284,0.0
0.0,0.0,0.0,0.4687363358111063,0.4857496902106568,0.0,0.5783132530120482,0.48,0.0,0.0,0.47368421052631576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592592592592593,0.0,0.521147301895965,0.37500000000000006,0.3478260869565217,0.3548387096774194,0.5282555282555284,0.0
