AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,type,numberJavaFiles,commitSha,commitDate,readability
1.0,1.0,1.0,1.0,3.5,0.0,3.5,0.0,1.0,1.5,0.0,0.0,,0.5,0.0,,,,0.5,0.0,1.0,13.0,0.0,0.0,0.0,1.0,,7.0,1.0,6.0,3.0,1.5,0.0,,,,1.5,3.5,2.5,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,average,,5374a78331c2a42dada8c43c0b9c778cff8c0564,2019-09-26 14:15:15+08:00,0.34713114798069
1.0,1.0,1.0,1.0,3.5,0.0,3.5,0.0,1.0,1.5,0.0,0.0,,0.5,0.0,,,,0.5,0.0,1.0,13.0,0.0,0.0,0.0,1.0,,7.0,1.0,6.0,3.0,1.5,0.0,,,,1.5,3.5,2.5,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,median,,5374a78331c2a42dada8c43c0b9c778cff8c0564,2019-09-26 14:15:15+08:00,0.34713114798069
,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,2.0,5374a78331c2a42dada8c43c0b9c778cff8c0564,2019-09-26 14:15:15+08:00,0.34713114798069
1.0,1.0,1.0,1.0,3.5,0.0,3.5,0.0,1.0,1.5,0.0,0.0,,0.5,0.0,,,,0.5,0.0,1.0,13.0,0.0,0.0,0.0,1.0,,7.0,1.0,6.0,3.0,1.5,0.0,,,,1.5,3.5,2.5,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,average,,6f6fe42fc0b7370305bea5bf7d1d7f2b199ec40f,2019-09-27 18:48:29+08:00,0.3696918934583664
1.0,1.0,1.0,1.0,3.5,0.0,3.5,0.0,1.0,1.5,0.0,0.0,,0.5,0.0,,,,0.5,0.0,1.0,13.0,0.0,0.0,0.0,1.0,,7.0,1.0,6.0,3.0,1.5,0.0,,,,1.5,3.5,2.5,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,median,,6f6fe42fc0b7370305bea5bf7d1d7f2b199ec40f,2019-09-27 18:48:29+08:00,0.3696918934583664
,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,2.0,6f6fe42fc0b7370305bea5bf7d1d7f2b199ec40f,2019-09-27 18:48:29+08:00,0.3696918934583664
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,,0.5,1.0,,,,2.0,0.0,2.5,14.5,0.0,0.0,0.0,2.5,,15.0,2.5,12.5,6.5,3.5,0.0,,,,3.5,7.0,4.5,2.5,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,2.5,2.5,2.5,2.5,average,,40d6fea2bb880a539540281d4724ed5b3bf46967,2019-09-27 18:51:01+08:00,0.15099814493441954
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,,0.5,1.0,,,,2.0,0.0,2.5,14.5,0.0,0.0,0.0,2.5,,15.0,2.5,12.5,6.5,3.5,0.0,,,,3.5,7.0,4.5,2.5,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,2.5,2.5,2.5,2.5,median,,40d6fea2bb880a539540281d4724ed5b3bf46967,2019-09-27 18:51:01+08:00,0.15099814493441954
,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absolute,2.0,40d6fea2bb880a539540281d4724ed5b3bf46967,2019-09-27 18:51:01+08:00,0.15099814493441954
1.0,1.0,1.0,1.0,3.5,0.0,3.5,0.0,1.0,1.5,0.0,0.0,,0.5,0.0,,,,0.5,0.0,1.0,13.0,0.0,0.0,0.0,1.0,,7.0,1.0,6.0,3.0,1.5,0.0,,,,1.5,3.5,2.5,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,average,,3b80c3c02eb4f6d3483154532dbfb17953e5ac66,2019-09-29 10:39:12+08:00,0.3696918934583664
